id,name_ja,name_kana,name_en,genus_ja,generation,type1,type2,height,weight,hp,attack,defense,special_attack,special_defense,speed,base_stats_total,is_legendary,is_mythical,flavor_text_ja,sprite_url,artwork_url
637,ウルガモス,,volcarona,たいようポケモン,5,bug,fire,1.6,46.0,85,60,65,135,105,100,550,0,0,戦いになると ６枚の 羽から 火の粉の りんぷんを まき散らして あたり 一面を 火の海にする。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/637.png
638,コバルオン,,cobalion,てっしんポケモン,5,steel,fighting,2.1,250.0,91,90,129,90,72,108,580,1,0,鋼の 体と 心を 持つ。 にらみつけるだけで 凶暴な ポケモンも 従わせてしまう。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/638.png
639,テラキオン,,terrakion,がんくつポケモン,5,rock,fighting,1.9,260.0,91,129,90,72,90,108,580,1,0,巨大な 城壁を 一撃で 突破するほどの 突進力。 伝説で 語られる ポケモン。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/639.png
640,ビリジオン,,virizion,そうげんポケモン,5,grass,fighting,2.0,200.0,91,90,72,90,129,108,580,1,0,頭の ツノは 鋭い 刃。 旋風のような 動きで 敵を 翻弄して 素早く 切りつける。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/640.png
641,トルネロス,,tornadus-incarnate,せんぷうポケモン,5,flying,,1.5,63.0,79,115,70,125,80,111,580,1,0,雲のような エネルギー体に 下半身が 包まれている。 時速３００キロで 空を 飛ぶ。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/641.png
642,ボルトロス,,thundurus-incarnate,らいげきポケモン,5,electric,flying,1.5,61.0,79,115,70,125,80,111,580,1,0,尻尾の トゲから 電撃を 撃ち出す。イッシュ地方の 空を 飛び回り 雷を 落とす。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/642.png
643,レシラム,,reshiram,はくようポケモン,5,dragon,fire,3.2,330.0,100,120,100,150,120,90,680,1,0,炎で 世界を 燃やしつくせる 伝説の ポケモン。真実の 世界を 築く 人を 助ける。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/643.png
644,ゼクロム,,zekrom,こくいんポケモン,5,dragon,electric,2.9,345.0,100,150,120,120,100,90,680,1,0,稲妻で 世界を 焼きつくせる 伝説の ポケモン。理想の 世界を つくる 人を 補佐する。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/644.png
645,ランドロス,,landorus-incarnate,ほうじょうポケモン,5,ground,flying,1.5,68.0,89,125,90,115,80,101,600,1,0,ランドロスが 訪れる 土地は 作物が たくさん 実るため 畑の神様 と 言われている。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/645.png
646,キュレム,,kyurem,きょうかいポケモン,5,dragon,ice,3.0,325.0,125,130,90,130,90,95,660,1,0,失った 体を 真実と 理想で 埋めてくれる 英雄を 待つ 氷の 伝説ポケモン。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/646.png
647,ケルディオ,,keldeo-ordinary,わかごまポケモン,5,water,fighting,1.4,48.5,91,72,90,129,90,108,580,0,1,海や 川など 水面を 走り 世界中を 駆け巡る。 美しい 水辺に 現れる。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/647.png
648,メロエッタ,,meloetta-aria,せんりつポケモン,5,normal,psychic,0.6,6.5,100,77,77,128,128,90,600,0,1,メロエッタの 奏でる 旋律は まわりの ポケモンを 喜ばせたり 悲しませるほどの パワーがある。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/648.png
649,ゲノセクト,,genesect,こせいだいポケモン,5,bug,steel,1.5,82.5,71,120,95,120,95,99,600,0,1,プラズマ団によって 改造された 古代の むしポケモン。 背中の 大砲が パワーアップした。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/649.png
650,ハリマロン,,chespin,いがぐりポケモン,6,grass,,0.4,9.0,56,61,65,48,45,38,313,0,0,普段 やわらかい 頭の トゲは 力を こめると 鋭く とがり 岩をも つらぬくほど 硬くなる。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/650.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/650.png
651,ハリボーグ,,quilladin,とげよろいポケモン,6,grass,,0.7,29.0,61,78,95,56,58,57,405,0,0,体を 覆う 頑丈な 殻が 敵の 攻撃を 弾き返し 鋭い トゲで 反撃する。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/651.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/651.png
652,ブリガロン,,chesnaught,とげよろいポケモン,6,grass,fighting,1.6,90.0,88,107,122,74,75,64,530,0,0,体当たりで ５０トンの 戦車を ひっくり返す パワー。 自分が 盾となって 仲間を 守る。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/652.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/652.png
653,フォッコ,,fennekin,キツネポケモン,6,fire,,0.4,9.4,40,45,40,62,60,60,307,0,0,小枝を 食べると 元気になって 摂氏２００度を 超える 熱気を 大きな 耳から 噴き出す。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/653.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/653.png
654,テールナー,,braixen,キツネポケモン,6,fire,,1.0,14.5,59,59,58,90,70,73,409,0,0,木の枝を 尻尾に 挿している。 尻尾の 毛の 摩擦熱で 枝に 火をつけて 戦う。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/654.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/654.png
655,マフォクシー,,delphox,キツネポケモン,6,fire,psychic,1.5,39.0,75,69,72,114,100,104,534,0,0,杖の 先端で 燃える 炎を 見つめて 精神統一すると 未来の 出来事を 見通せる。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/655.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/655.png
656,ケロマツ,,froakie,あわがえるポケモン,6,water,,0.3,7.0,41,56,40,62,44,71,314,0,0,胸と 背中から 泡を 出す。 弾力のある 泡で 攻撃を 受け止めて ダメージを 減らす。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/656.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/656.png
657,ゲコガシラ,,frogadier,あわがえるポケモン,6,water,,0.6,10.9,54,63,52,83,56,97,405,0,0,泡で 包んだ 小石を 投げる 技を 使う。３０メートル 先の 空き缶に 当てる コントロール。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/657.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/657.png
658,ゲッコウガ,,greninja,しのびポケモン,6,water,dark,1.5,40.0,72,95,67,103,71,122,530,0,0,水を 圧縮して 手裏剣を 作り出す。 高速回転させて 飛ばすと 金属も 真っ二つ。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/658.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/658.png
659,ホルビー,,bunnelby,あなほりポケモン,6,normal,,0.4,5.0,38,36,38,32,36,57,237,0,0,大きな 耳で 地面を 掘って 巣穴を 作る。 一晩中 休まずに 掘り続けられる。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/659.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/659.png
660,ホルード,,diggersby,あなほりポケモン,6,normal,ground,1.0,42.4,85,56,77,50,77,78,423,0,0,大きな 耳は １トンを 超える 岩を 楽に 持ち上げる パワー。 工事現場で 大活躍する。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/660.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/660.png
661,ヤヤコマ,,fletchling,コマドリポケモン,6,normal,flying,0.3,1.7,45,50,43,40,38,62,278,0,0,人懐っこい 性格。美しい さえずりと 尾羽を 振る 動きで 仲間に 合図を 送る。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/661.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/661.png
662,ヒノヤコマ,,fletchinder,ひのこポケモン,6,fire,flying,0.7,16.0,62,73,55,56,52,84,382,0,0,火の粉を クチバシから 飛ばして 草むらを 焦がし 驚いて 飛び出した 獲物を 捕まえる。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/662.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/662.png
663,ファイアロー,,talonflame,れっかポケモン,6,fire,flying,1.2,24.5,78,81,71,74,69,126,499,0,0,激しい 戦いで 興奮すると 全身の 羽毛の すきまから 火の粉を 噴き出して 飛行する。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/663.png
664,コフキムシ,,scatterbug,こなふきポケモン,6,bug,,0.3,2.5,38,35,40,27,25,35,200,0,0,とりポケモンに 襲われると 黒い 粉を まき散らす。 触れると マヒする 毒の粉だ。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/664.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/664.png
665,コフーライ,,spewpa,こなふきポケモン,6,bug,,0.3,8.4,45,22,60,27,30,29,213,0,0,しげみの 陰に 隠れて 暮らす。 敵に 襲われると 体の 毛を 鋭く 逆立てて 威嚇する。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/665.png
666,ビビヨン,,vivillon,りんぷんポケモン,6,bug,flying,1.2,17.0,80,52,50,90,50,89,411,0,0,世界には さまざまな 羽模様の ビビヨンがいる。住んでいる 土地の 気候が 影響しているようだ。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/666.png
667,シシコ,,litleo,わかじしポケモン,6,fire,normal,0.6,13.5,62,50,58,73,54,72,369,0,0,強い 相手に 立ち向かうときほど たてがみが 高温になり 全身に 力が みなぎるのだ。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/667.png
668,カエンジシ,,pyroar-male,おうじゃポケモン,6,fire,normal,1.5,81.5,86,68,72,109,66,106,507,0,0,群れの 中で 一番 大きな 炎の たてがみを 持つ オスが リーダーとして 仲間を 率いる。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/668.png
669,フラベベ,,flabebe,いちりんポケモン,6,fairy,,0.1,0.1,44,38,39,61,79,42,303,0,0,花の 秘めた 力を 引き出して 自在に 操る。フラベベが 持つ 花は もはや 体の 一部だ。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/669.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/669.png
670,フラエッテ,,floette,いちりんポケモン,6,fairy,,0.2,0.9,54,45,47,75,98,52,371,0,0,花畑を 飛び回り 枯れかけた 花を 世話する。花の 秘められた 力を 引き出して 戦う。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/670.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/670.png
671,フラージェス,,florges,ガーデンポケモン,6,fairy,,1.1,10.0,78,65,68,112,154,75,552,0,0,テリトリーは 見事な 花園。 草花の 放つ エネルギーを 浴びて 自分の パワーにするのだ。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/671.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/671.png
672,メェークル,,skiddo,ライドポケモン,6,grass,,0.9,31.0,66,65,48,62,57,52,350,0,0,人と 暮らすようになった 最初の ポケモンと 言われる。 穏やかな 性格の ポケモン。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/672.png
673,ゴーゴート,,gogoat,ライドポケモン,6,grass,,1.7,91.0,123,100,62,97,81,68,531,0,0,ツノを 握る わずかな 違いから トレーナーの 気持ちを 読み取るので 一体となって 走れるのだ。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/673.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/673.png
674,ヤンチャム,,pancham,やんちゃポケモン,6,fighting,,0.6,8.0,67,82,62,46,48,43,348,0,0,敵に なめられないよう がんばって にらみつけるが 効果は 薄い。 くわえた 葉っぱが トレードマーク。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/674.png
675,ゴロンダ,,pangoro,こわもてポケモン,6,fighting,dark,2.1,136.0,95,124,78,69,71,58,495,0,0,気性が 荒く ケンカっ早いが 弱いものいじめは 許さない。 葉っぱで 敵の 動きを 読む。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/675.png
